word,dim_id,avg,var
reliable,fun vs serious,-0.07257265,0.116411605
reliable,Stylish vs Dull,-0.313166667,0.086188404
reliable,clear vs vague,1.405207977,0.138185656
reliable,direct vs diplomatic,0.800339031,0.138388809
reliable,aggressive vs calm,-0.892236467,0.202606324
reliable,persistent vs laid back,0.263584046,0.149778349
reliable,Social vs Individual,0.230206553,0.138509983
reliable,Ambitious vs Contended,0.045504274,0.174369923
reliable,Maturity,1.281216524,0.09685363
reliable,Intelligence,0.768263533,0.063382721
reliable,Athletic,0.169571225,0.018664782
reliable,Attractive,0.419823362,0.041970906
reluctant,people-oriented vs task-oriented,-0.333333333,0.170940171
reluctant,process-focused vs output-focused,0.779761905,0.202883116
reluctant,systematic vs Haphazard,0.511904762,0.166399028
reluctant,analytical vs intuitive,0.428571429,0.127590267
reluctant,detailed vs big picture,0.654761905,0.153624302
reluctant,Imaginative vs realistic,0.363095238,0.145946303
reluctant,certain vs flexible,-0.172619048,0.165477962
reluctant,positive vs Sceptic,0.119047619,0.121954038
reluctant,fun vs serious,-0.571428571,0.112480377
reluctant,Stylish vs Dull,-1.232142857,0.092460999
reluctant,clear vs vague,-0.005952381,0.08846331
reluctant,direct vs diplomatic,-1.023809524,0.061566806
reluctant,aggressive vs calm,-1.321428571,0.198435047
reluctant,persistent vs laid back,-0.833333333,0.205235043
reluctant,Social vs Individual,-1.047619048,0.23124891
reluctant,Ambitious vs Contended,-0.80952381,0.15272981
reluctant,Maturity,0.964285714,0.059541797
reluctant,Intelligence,0.994047619,0.06728657
reluctant,Athletic,0.428571429,0.027590267
reluctant,Attractive,0.553571429,0.039360528
remarkable,people-oriented vs task-oriented,1.083333333,0.220486111
remarkable,process-focused vs output-focused,-1,0.183333333
remarkable,systematic vs Haphazard,1.416666667,0.103819444
remarkable,analytical vs intuitive,1.166666667,0.156944444
remarkable,detailed vs big picture,-0.25,0.242708333
remarkable,Imaginative vs realistic,-0.166666667,0.106944444
remarkable,certain vs flexible,-0.166666667,0.090277778
remarkable,positive vs Sceptic,1.833333333,0.123611111
remarkable,fun vs serious,1.583333333,0.087152778
remarkable,Stylish vs Dull,1,0.108333333
remarkable,clear vs vague,1.75,0.084375
remarkable,direct vs diplomatic,-0.083333333,0.078819444
remarkable,aggressive vs calm,-0.25,0.092708333
remarkable,persistent vs laid back,-0.166666667,0.140277778
remarkable,Social vs Individual,1.583333333,0.078819444
remarkable,Ambitious vs Contended,1.75,0.101041667
remarkable,Maturity,1.75,0.109375
remarkable,Intelligence,1.75,0.059375
remarkable,Athletic,0.666666667,0.044444444
remarkable,Attractive,1.5,0.0625
reputable,people-oriented vs task-oriented,0.263888889,0.068502443
reputable,process-focused vs output-focused,-0.069444444,0.048903678
reputable,systematic vs Haphazard,0.472222222,0.039750514
reputable,analytical vs intuitive,0.180555556,0.066033308
reputable,detailed vs big picture,0.291666667,0.069994213
reputable,Imaginative vs realistic,-0.388888889,0.058230453
reputable,certain vs flexible,0.375,0.070920139
reputable,positive vs Sceptic,0.416666667,0.052199074
reputable,fun vs serious,-0.055555556,0.028909465
reputable,Stylish vs Dull,-0.319444444,0.036635159
reputable,clear vs vague,0.75,0.069791667
reputable,direct vs diplomatic,0.583333333,0.104976852
reputable,aggressive vs calm,-0.291666667,0.042216435
reputable,persistent vs laid back,0.194444444,0.062127058
reputable,Social vs Individual,0.236111111,0.048826517
reputable,Ambitious vs Contended,0.125,0.045225694
reputable,Maturity,0.75,0.069791667
reputable,Intelligence,0.444444444,0.036316872
reputable,Athletic,0.138888889,0.009503601
reputable,Attractive,0.333333333,0.033796296
reserved,people-oriented vs task-oriented,-0.353420499,0.132484336
reserved,process-focused vs output-focused,0.066188441,0.106204928
reserved,systematic vs Haphazard,0.489638448,0.111322439
reserved,analytical vs intuitive,0.345331366,0.075186953
reserved,detailed vs big picture,0.284781576,0.089325023
reserved,Imaginative vs realistic,-0.086046669,0.071317805
reserved,certain vs flexible,0.007928029,0.104755186
reserved,positive vs Sceptic,0.26151472,0.075176987
reserved,fun vs serious,-0.198226157,0.094448142
reserved,Stylish vs Dull,-0.45795177,0.05999735
reserved,clear vs vague,0.232922941,0.101248391
reserved,direct vs diplomatic,-0.203135599,0.089274932
reserved,aggressive vs calm,-0.583214625,0.095340223
reserved,persistent vs laid back,0.003332316,0.131222516
reserved,Social vs Individual,-0.352275811,0.140486668
reserved,Ambitious vs Contended,-0.040140415,0.074196092
reserved,Maturity,0.545194004,0.085558251
reserved,Intelligence,0.358431692,0.056820761
reserved,Athletic,0.113832926,0.014434295
reserved,Attractive,0.161553724,0.024991439
resigned,people-oriented vs task-oriented,0.309230769,0.067094203
resigned,process-focused vs output-focused,0.003076923,0.039494935
resigned,systematic vs Haphazard,0.140940171,0.040645092
resigned,analytical vs intuitive,0.037521368,0.048788896
resigned,detailed vs big picture,0.121538462,0.044174019
resigned,Imaginative vs realistic,-0.201880342,0.04805649
resigned,certain vs flexible,-0.384871795,0.072164878
resigned,positive vs Sceptic,-0.002735043,0.088264976
resigned,fun vs serious,0.04042735,0.049110494
resigned,Stylish vs Dull,-0.210512821,0.037061165
resigned,clear vs vague,0.085299145,0.043120527
resigned,direct vs diplomatic,-0.101709402,0.049173152
resigned,aggressive vs calm,-0.522222222,0.079346365
resigned,persistent vs laid back,-0.381196581,0.120842233
resigned,Social vs Individual,0.35042735,0.049348017
resigned,Ambitious vs Contended,-0.091880342,0.058744425
resigned,Maturity,0.521623932,0.051561766
resigned,Intelligence,0.350512821,0.029437334
resigned,Athletic,0.062051282,0.004619412
resigned,Attractive,0.177521368,0.020694588
resilient,people-oriented vs task-oriented,1.538461538,0.143195266
resilient,process-focused vs output-focused,-0.153846154,0.075739645
resilient,systematic vs Haphazard,-0.769230769,0.085798817
resilient,analytical vs intuitive,-1.153846154,0.044970414
resilient,detailed vs big picture,-1.076923077,0.080473373
resilient,Imaginative vs realistic,0.538461538,0.066272189
resilient,certain vs flexible,-1.923076923,0.18816568
resilient,positive vs Sceptic,0.692307692,0.10295858
resilient,fun vs serious,1.923076923,0.095857988
resilient,Stylish vs Dull,-0.307692308,0.10295858
resilient,clear vs vague,-0.153846154,0.114201183
resilient,direct vs diplomatic,0.307692308,0.126035503
resilient,aggressive vs calm,-2,0.069230769
resilient,persistent vs laid back,-4.384615385,0.096449704
resilient,Social vs Individual,1.923076923,0.08816568
resilient,Ambitious vs Contended,-0.461538462,0.181656805
resilient,Maturity,1.307692308,0.072189349
resilient,Intelligence,1.307692308,0.064497041
resilient,Athletic,0.230769231,0.016568047
resilient,Attractive,0.846153846,0.114201183
resolute,people-oriented vs task-oriented,-0.43956599,0.108280522
resolute,process-focused vs output-focused,-0.45750222,0.116106703
resolute,systematic vs Haphazard,0.209742757,0.121169306
resolute,analytical vs intuitive,0.163799811,0.082165526
resolute,detailed vs big picture,0.069030969,0.082502532
resolute,Imaginative vs realistic,-0.133006438,0.098717544
resolute,certain vs flexible,0.373653846,0.093105118
resolute,positive vs Sceptic,0.273100233,0.108524116
resolute,fun vs serious,0.210486735,0.094742856
resolute,Stylish vs Dull,0.031460761,0.049273326
resolute,clear vs vague,0.189333444,0.116599362
resolute,direct vs diplomatic,0.656113886,0.077636624
resolute,aggressive vs calm,0.784136419,0.167054288
resolute,persistent vs laid back,0.711964147,0.08047543
resolute,Social vs Individual,0.142068765,0.094616261
resolute,Ambitious vs Contended,0.743082751,0.094362339
resolute,Maturity,0.573987679,0.047544407
resolute,Intelligence,0.594223554,0.040858238
resolute,Athletic,0.292064047,0.023039581
resolute,Attractive,0.314143912,0.02372861
resolved,people-oriented vs task-oriented,-0.827408702,0.11061737
resolved,process-focused vs output-focused,-0.337801088,0.164642254
resolved,systematic vs Haphazard,0.974553225,0.106847548
resolved,analytical vs intuitive,0.376019814,0.113823141
resolved,detailed vs big picture,0.142773893,0.105827871
resolved,Imaginative vs realistic,-0.436140249,0.085895884
resolved,certain vs flexible,0.952991453,0.103838312
resolved,positive vs Sceptic,0.766996892,0.101765165
resolved,fun vs serious,-0.066919192,0.055614864
resolved,Stylish vs Dull,-0.073572261,0.054787427
resolved,clear vs vague,1.537296037,0.182716025
resolved,direct vs diplomatic,0.735285548,0.160003497
resolved,aggressive vs calm,-0.008789821,0.083320522
resolved,persistent vs laid back,0.975281663,0.125726282
resolved,Social vs Individual,-0.042006605,0.052175301
resolved,Ambitious vs Contended,0.848533411,0.148420411
resolved,Maturity,0.656080031,0.063014856
resolved,Intelligence,0.640394328,0.069802396
resolved,Athletic,0.130390443,0.009270454
resolved,Attractive,0.245872183,0.018378316
resourceful,people-oriented vs task-oriented,-0.04478681,0.24854619
resourceful,process-focused vs output-focused,-0.626119829,0.230938321
resourceful,systematic vs Haphazard,1.232180435,0.181709174
resourceful,analytical vs intuitive,0.583959443,0.141288159
resourceful,detailed vs big picture,-0.011661949,0.246909145
resourceful,Imaginative vs realistic,0.17277861,0.145733335
resourceful,certain vs flexible,-0.145140739,0.2545486
resourceful,positive vs Sceptic,1.27398643,0.07338744
resourceful,fun vs serious,0.557092213,0.245044772
resourceful,Stylish vs Dull,0.333339693,0.234721321
resourceful,clear vs vague,1.292047651,0.111527684
resourceful,direct vs diplomatic,0.463600635,0.245899579
resourceful,aggressive vs calm,-0.408084392,0.14472383
resourceful,persistent vs laid back,0.337760619,0.176426763
resourceful,Social vs Individual,0.486532565,0.096179088
resourceful,Ambitious vs Contended,1.523153929,0.144509493
resourceful,Maturity,1.497150419,0.087547899
resourceful,Intelligence,1.872705998,0.112402338
resourceful,Athletic,0.425034456,0.055697084
resourceful,Attractive,0.734766391,0.093227723
respectable,people-oriented vs task-oriented,0.455929487,0.105268961
respectable,process-focused vs output-focused,-0.227297009,0.08704072
respectable,systematic vs Haphazard,0.810096154,0.168839192
respectable,analytical vs intuitive,0.403044872,0.152211648
respectable,detailed vs big picture,0.383012821,0.101660734
respectable,Imaginative vs realistic,-0.377938034,0.092904318
respectable,certain vs flexible,0.255074786,0.101032984
respectable,positive vs Sceptic,0.795138889,0.10112077
respectable,fun vs serious,-0.041666667,0.068836806
respectable,Stylish vs Dull,-0.206997863,0.052016238
respectable,clear vs vague,1.013621795,0.159642797
respectable,direct vs diplomatic,0.389423077,0.087118492
respectable,aggressive vs calm,-0.468215812,0.060015153
respectable,persistent vs laid back,0.122061966,0.097818601
respectable,Social vs Individual,0.548611111,0.065459159
respectable,Ambitious vs Contended,0.172008547,0.047421852
respectable,Maturity,0.9375,0.070421007
respectable,Intelligence,0.486111111,0.045350009
respectable,Athletic,0.127136752,0.020191198
respectable,Attractive,0.337339744,0.034637346
respectful,people-oriented vs task-oriented,0.533333333,0.205777778
respectful,process-focused vs output-focused,-0.003846154,0.126667406
respectful,systematic vs Haphazard,0.783760684,0.11603028
respectful,analytical vs intuitive,0.674786325,0.167848026
respectful,detailed vs big picture,0.530769231,0.161060158
respectful,Imaginative vs realistic,-1.058547009,0.177107285
respectful,certain vs flexible,-0.832478632,0.146953028
respectful,positive vs Sceptic,1.142307692,0.273807446
respectful,fun vs serious,-0.278632479,0.167240777
respectful,Stylish vs Dull,-1.007692308,0.166874753
respectful,clear vs vague,1.112393162,0.192543292
respectful,direct vs diplomatic,0.044871795,0.219780161
respectful,aggressive vs calm,-1.416666667,0.149513889
respectful,persistent vs laid back,-0.585470085,0.138392322
respectful,Social vs Individual,1.014957265,0.159811756
respectful,Ambitious vs Contended,-0.668803419,0.172927579
respectful,Maturity,1.182905983,0.129478998
respectful,Intelligence,0.444871795,0.117062212
respectful,Athletic,0.162820513,0.03035544
respectful,Attractive,0.246581197,0.064112764
resplendent,people-oriented vs task-oriented,0.547008547,0.062591619
resplendent,process-focused vs output-focused,-0.324786325,0.048016047
resplendent,systematic vs Haphazard,0.02991453,0.031386819
resplendent,analytical vs intuitive,-0.183760684,0.032822278
resplendent,detailed vs big picture,-0.098290598,0.036573465
resplendent,Imaginative vs realistic,0.294871795,0.046715428
resplendent,certain vs flexible,-0.068376068,0.049524557
resplendent,positive vs Sceptic,0.329059829,0.041898909
resplendent,fun vs serious,0.487179487,0.046920885
resplendent,Stylish vs Dull,0.876068376,0.093790939
resplendent,clear vs vague,0.08974359,0.038201293
resplendent,direct vs diplomatic,-0.111111111,0.03418012
resplendent,aggressive vs calm,-0.008547009,0.050697032
resplendent,persistent vs laid back,0.008547009,0.046719385
resplendent,Social vs Individual,0.457264957,0.078588952
resplendent,Ambitious vs Contended,0.290598291,0.047117515
resplendent,Maturity,0.256410256,0.021789393
resplendent,Intelligence,0.247863248,0.01612913
resplendent,Athletic,0.175213675,0.019161675
resplendent,Attractive,0.688034188,0.094948803
responsible,people-oriented vs task-oriented,0.180836004,0.103374501
responsible,process-focused vs output-focused,-0.246903617,0.089466383
responsible,systematic vs Haphazard,-0.009079289,0.110330694
responsible,analytical vs intuitive,0.029782891,0.067776529
responsible,detailed vs big picture,-0.09162851,0.064795897
responsible,Imaginative vs realistic,0.058905678,0.069753803
responsible,certain vs flexible,-0.469745879,0.121495244
responsible,positive vs Sceptic,0.175339591,0.067223134
responsible,fun vs serious,0.133642399,0.034781088
responsible,Stylish vs Dull,-0.130198794,0.025110678
responsible,clear vs vague,-0.637921627,0.416573679
responsible,direct vs diplomatic,-0.325337683,0.15405368
responsible,aggressive vs calm,-0.278577152,0.063959783
responsible,persistent vs laid back,-0.073851496,0.046449096
responsible,Social vs Individual,0.255374313,0.05369043
responsible,Ambitious vs Contended,0.030986722,0.061004104
responsible,Maturity,0.223258165,0.086745426
responsible,Intelligence,0.066498779,0.05933345
responsible,Athletic,0.023920177,0.002964825
responsible,Attractive,0.076163767,0.016751678
responsive,people-oriented vs task-oriented,0.413619816,0.17025838
responsive,process-focused vs output-focused,-0.160731244,0.083619784
responsive,systematic vs Haphazard,0.065507281,0.099336411
responsive,analytical vs intuitive,-0.068751978,0.085480478
responsive,detailed vs big picture,0.058899177,0.096051275
responsive,Imaginative vs realistic,0.029597974,0.071618677
responsive,certain vs flexible,-0.186906458,0.139938876
responsive,positive vs Sceptic,0.180654479,0.081666473
responsive,fun vs serious,-0.004906616,0.069989714
responsive,Stylish vs Dull,-0.018380025,0.037161677
responsive,clear vs vague,0.028707661,0.092491209
responsive,direct vs diplomatic,-0.134773663,0.108114238
responsive,aggressive vs calm,0.127651155,0.148592503
responsive,persistent vs laid back,0.232411364,0.233352252
responsive,Social vs Individual,0.39878126,0.136717588
responsive,Ambitious vs Contended,0.032090852,0.057186011
responsive,Maturity,0.3328585,0.073053137
responsive,Intelligence,0.238722697,0.058176103
responsive,Athletic,0.01877572,0.008816286
responsive,Attractive,0.054962013,0.037958439
restful,people-oriented vs task-oriented,-0.013888889,0.063120499
restful,process-focused vs output-focused,0.097222222,0.055693801
restful,systematic vs Haphazard,0.340277778,0.060923836
restful,analytical vs intuitive,0.277777778,0.045421811
restful,detailed vs big picture,0.152777778,0.054941487
restful,Imaginative vs realistic,-0.055555556,0.059156379
restful,certain vs flexible,-0.284722222,0.055686568
restful,positive vs Sceptic,0.305555556,0.042528292
restful,fun vs serious,-0.069444444,0.06327482
restful,Stylish vs Dull,-0.166666667,0.034259259
restful,clear vs vague,0.354166667,0.055721933
restful,direct vs diplomatic,-0.152777778,0.058182227
restful,aggressive vs calm,-1.076388889,0.205908404
restful,persistent vs laid back,-0.263888889,0.073595036
restful,Social vs Individual,-0.076388889,0.083300379
restful,Ambitious vs Contended,-0.194444444,0.060352366
restful,Maturity,0.486111111,0.056098894
restful,Intelligence,0.159722222,0.029558095
restful,Athletic,0.097222222,0.01798161
restful,Attractive,0.159722222,0.023722833
restive,people-oriented vs task-oriented,-0.111111111,0.079663923
restive,process-focused vs output-focused,-0.490740741,0.10806994
restive,systematic vs Haphazard,-0.296296296,0.084400244
restive,analytical vs intuitive,-0.064814815,0.055715116
restive,detailed vs big picture,-0.148148148,0.060451913
restive,Imaginative vs realistic,0.259259259,0.085886298
restive,certain vs flexible,0.148148148,0.060451913
restive,positive vs Sceptic,-0.101851852,0.092306337
restive,fun vs serious,0.277777778,0.098131001
restive,Stylish vs Dull,0.101851852,0.02563967
restive,clear vs vague,-0.37962963,0.067832171
restive,direct vs diplomatic,0.592592593,0.057971346
restive,aggressive vs calm,1.287037037,0.117866465
restive,persistent vs laid back,0.546296296,0.053908989
restive,Social vs Individual,0.083333333,0.107368827
restive,Ambitious vs Contended,0.75,0.052430556
restive,Maturity,0.277777778,0.01664952
restive,Intelligence,0.481481481,0.026775644
restive,Athletic,0.212962963,0.015705971
restive,Attractive,0.194444444,0.012547154
restless,people-oriented vs task-oriented,-0.182539683,0.102146733
restless,process-focused vs output-focused,-0.545634921,0.129415684
restless,systematic vs Haphazard,-0.234126984,0.097310498
restless,analytical vs intuitive,-0.009920635,0.069593362
restless,detailed vs big picture,-0.134920635,0.072320308
restless,Imaginative vs realistic,0.248677249,0.09846087
restless,certain vs flexible,0.111111111,0.071727283
restless,positive vs Sceptic,-0.023148148,0.105616969
restless,fun vs serious,0.395502646,0.107934504
restless,Stylish vs Dull,0.143518519,0.035995959
restless,clear vs vague,-0.314153439,0.087599287
restless,direct vs diplomatic,0.650793651,0.063290615
restless,aggressive vs calm,1.359126984,0.129461734
restless,persistent vs laid back,0.68452381,0.065019244
restless,Social vs Individual,0.162037037,0.115054648
restless,Ambitious vs Contended,0.976851852,0.060872224
restless,Maturity,0.375661376,0.023703591
restless,Intelligence,0.619047619,0.033686748
restless,Athletic,0.298280423,0.023878428
restless,Attractive,0.281084656,0.020071754
restrained,people-oriented vs task-oriented,-1.577838828,0.243143462
restrained,process-focused vs output-focused,0.269230769,0.26688993
restrained,systematic vs Haphazard,2.097069597,0.232668709
restrained,analytical vs intuitive,1.372710623,0.144474484
restrained,detailed vs big picture,1.416666667,0.181716821
restrained,Imaginative vs realistic,-0.964285714,0.185808532
restrained,certain vs flexible,0.75,0.18119213
restrained,positive vs Sceptic,0.78021978,0.137601515
restrained,fun vs serious,-0.706043956,0.162368596
restrained,Stylish vs Dull,-1.111721612,0.214926831
restrained,clear vs vague,1.335164835,0.158301595
restrained,direct vs diplomatic,0.367216117,0.137477546
restrained,aggressive vs calm,-0.602564103,0.136870937
restrained,persistent vs laid back,0.965201465,0.159570184
restrained,Social vs Individual,-0.463369963,0.166257201
restrained,Ambitious vs Contended,0.333333333,0.135925926
restrained,Maturity,1.158424908,0.098577726
restrained,Intelligence,0.597069597,0.083644323
restrained,Athletic,0.198717949,0.032776614
restrained,Attractive,0.032051282,0.058358285
retired,people-oriented vs task-oriented,-0.611111111,0.105324074
retired,process-focused vs output-focused,0.138888889,0.076331019
retired,systematic vs Haphazard,0.347222222,0.036096644
retired,analytical vs intuitive,0.527777778,0.065219907
retired,detailed vs big picture,0.361111111,0.059664352
retired,Imaginative vs realistic,-0.013888889,0.043735532
retired,certain vs flexible,0.180555556,0.071860532
retired,positive vs Sceptic,0.236111111,0.03401331
retired,fun vs serious,-0.569444444,0.120818866
retired,Stylish vs Dull,-0.569444444,0.036096644
retired,clear vs vague,0.180555556,0.073249421
retired,direct vs diplomatic,-0.458333333,0.061328125
retired,aggressive vs calm,-0.958333333,0.101258681
retired,persistent vs laid back,0.069444444,0.06838831
retired,Social vs Individual,-1.097222222,0.085402199
retired,Ambitious vs Contended,-0.111111111,0.049074074
retired,Maturity,0.625,0.057508681
retired,Intelligence,0.333333333,0.040277778
retired,Athletic,0.069444444,0.004499421
retired,Attractive,0.125,0.006467014
rich,people-oriented vs task-oriented,0.829059829,0.122028393
rich,process-focused vs output-focused,-0.504273504,0.087136143
rich,systematic vs Haphazard,0.017094017,0.052405338
rich,analytical vs intuitive,-0.371794872,0.075047118
rich,detailed vs big picture,-0.311965812,0.081972874
rich,Imaginative vs realistic,0.465811966,0.069156744
rich,certain vs flexible,-0.14957265,0.092075876
rich,positive vs Sceptic,0.491452991,0.091174422
rich,fun vs serious,0.576923077,0.067495069
rich,Stylish vs Dull,0.961538462,0.199013807
rich,clear vs vague,0.192307692,0.083234714
rich,direct vs diplomatic,-0.004273504,0.076726325
rich,aggressive vs calm,-0.025641026,0.103857112
rich,persistent vs laid back,-0.072649573,0.108678988
rich,Social vs Individual,0.58974359,0.122483016
rich,Ambitious vs Contended,0.247863248,0.098044172
rich,Maturity,0.333333333,0.12005698
rich,Intelligence,0.260683761,0.057775343
rich,Athletic,0.158119658,0.027219422
rich,Attractive,0.52991453,0.066534931
ridiculous,people-oriented vs task-oriented,1.769230769,0.155029586
ridiculous,process-focused vs output-focused,-1.538461538,0.143195266
ridiculous,systematic vs Haphazard,-0.923076923,0.149704142
ridiculous,analytical vs intuitive,-1.461538462,0.073964497
ridiculous,detailed vs big picture,-1.076923077,0.18816568
ridiculous,Imaginative vs realistic,1.846153846,0.129585799
ridiculous,certain vs flexible,-1.230769231,0.085798817
ridiculous,positive vs Sceptic,0.846153846,0.09112426
ridiculous,fun vs serious,1.384615385,0.088757396
ridiculous,Stylish vs Dull,2.769230769,0.101183432
ridiculous,clear vs vague,-0.384615385,0.127218935
ridiculous,direct vs diplomatic,0,0.130769231
ridiculous,aggressive vs calm,0.384615385,0.134911243
ridiculous,persistent vs laid back,-0.923076923,0.072781065
ridiculous,Social vs Individual,1.538461538,0.089349112
ridiculous,Ambitious vs Contended,1,0.115384615
ridiculous,Maturity,0.615384615,0.027218935
ridiculous,Intelligence,1.076923077,0.08816568
ridiculous,Athletic,0.461538462,0.043195266
ridiculous,Attractive,1.153846154,0.075739645
righteous,people-oriented vs task-oriented,0.316880342,0.081342949
righteous,process-focused vs output-focused,-0.232834758,0.053695161
righteous,systematic vs Haphazard,0.168874644,0.059667104
righteous,analytical vs intuitive,-0.02514245,0.063739102
righteous,detailed vs big picture,-0.022792023,0.061161976
righteous,Imaginative vs realistic,-0.133547009,0.061281735
righteous,certain vs flexible,-0.056339031,0.051389625
righteous,positive vs Sceptic,0.423433048,0.0518325
righteous,fun vs serious,0.147008547,0.03826934
righteous,Stylish vs Dull,0.041666667,0.107474923
righteous,clear vs vague,0.36488604,0.063029018
righteous,direct vs diplomatic,0.2002849,0.047426508
righteous,aggressive vs calm,-0.34451567,0.05985693
righteous,persistent vs laid back,-0.171723647,0.034708601
righteous,Social vs Individual,0.43034188,0.062792963
righteous,Ambitious vs Contended,0.036609687,0.04214036
righteous,Maturity,0.755128205,0.055023586
righteous,Intelligence,0.49985755,0.031947742
righteous,Athletic,0.171937322,0.010300927
righteous,Attractive,0.426709402,0.046964921
rigid,people-oriented vs task-oriented,-0.955128205,0.219647865
rigid,process-focused vs output-focused,0.070512821,0.13587973
rigid,systematic vs Haphazard,0.310897436,0.06520755
rigid,analytical vs intuitive,0.57514245,0.126205081
rigid,detailed vs big picture,0.66025641,0.135300506
rigid,Imaginative vs realistic,-0.334757835,0.071505396
rigid,certain vs flexible,1.811965812,0.691011161
rigid,positive vs Sceptic,-0.646011396,0.13809527
rigid,fun vs serious,-1.256410256,0.310325079
rigid,Stylish vs Dull,-0.122863248,0.060637052
rigid,clear vs vague,0.241809117,0.077249293
rigid,direct vs diplomatic,0.525641026,0.139894989
rigid,aggressive vs calm,1.185185185,0.276106691
rigid,persistent vs laid back,2.139245014,0.888783814
rigid,Social vs Individual,-1.029558405,0.242009461
rigid,Ambitious vs Contended,0.35968661,0.1187554
rigid,Maturity,-0.608618234,0.175311424
rigid,Intelligence,-0.492877493,0.124867302
rigid,Athletic,-0.161324786,0.020762024
rigid,Attractive,-0.406339031,0.0867209
rigorous,people-oriented vs task-oriented,-0.980769231,0.085058672
rigorous,process-focused vs output-focused,0.270655271,0.153950678
rigorous,systematic vs Haphazard,0.957977208,0.105393612
rigorous,analytical vs intuitive,0.76994302,0.067689745
rigorous,detailed vs big picture,0.85042735,0.082088507
rigorous,Imaginative vs realistic,-0.219373219,0.088723847
rigorous,certain vs flexible,1.461538462,0.170510155
rigorous,positive vs Sceptic,-0.042735043,0.075159907
rigorous,fun vs serious,-0.726495726,0.066851006
rigorous,Stylish vs Dull,-0.103988604,0.026199957
rigorous,clear vs vague,1.107549858,0.09035338
rigorous,direct vs diplomatic,1.047008547,0.115383735
rigorous,aggressive vs calm,0.743589744,0.086826175
rigorous,persistent vs laid back,1.41025641,0.100432089
rigorous,Social vs Individual,-0.41951567,0.058549183
rigorous,Ambitious vs Contended,0.627492877,0.080371427
rigorous,Maturity,0.675213675,0.052940844
rigorous,Intelligence,0.552706553,0.043335296
rigorous,Athletic,0.319088319,0.030123728
rigorous,Attractive,0.338319088,0.030156052
ripped,people-oriented vs task-oriented,-0.166666667,0.09537037
ripped,process-focused vs output-focused,-0.666666667,0.114814815
ripped,systematic vs Haphazard,-0.5,0.102777778
ripped,analytical vs intuitive,-0.166666667,0.062037037
ripped,detailed vs big picture,-0.166666667,0.073148148
ripped,Imaginative vs realistic,0.277777778,0.108744856
ripped,certain vs flexible,0.333333333,0.064814815
ripped,positive vs Sceptic,-0.222222222,0.113374486
ripped,fun vs serious,0.277777778,0.130967078
ripped,Stylish vs Dull,0.111111111,0.032510288
ripped,clear vs vague,-0.611111111,0.061213992
ripped,direct vs diplomatic,0.833333333,0.067592593
ripped,aggressive vs calm,1.833333333,0.112037037
ripped,persistent vs laid back,0.666666667,0.053703704
ripped,Social vs Individual,0.055555556,0.147016461
ripped,Ambitious vs Contended,0.777777778,0.054115226
ripped,Maturity,0.277777778,0.014300412
ripped,Intelligence,0.5,0.025
ripped,Athletic,0.277777778,0.019855967
ripped,Attractive,0.222222222,0.013374486
riskless,people-oriented vs task-oriented,0.102564103,0.050405435
riskless,process-focused vs output-focused,0.102564103,0.050405435
riskless,systematic vs Haphazard,0.384615385,0.035108481
riskless,analytical vs intuitive,0.256410256,0.038110892
riskless,detailed vs big picture,0.128205128,0.038373877
riskless,Imaginative vs realistic,-0.256410256,0.0458032
riskless,certain vs flexible,0.358974359,0.079005041
riskless,positive vs Sceptic,0.692307692,0.069033531
riskless,fun vs serious,-0.025641026,0.049945211
riskless,Stylish vs Dull,-0.025641026,0.031996494
riskless,clear vs vague,0.538461538,0.04122288
riskless,direct vs diplomatic,0.358974359,0.040543502
riskless,aggressive vs calm,-0.435897436,0.041858426
riskless,persistent vs laid back,0.153846154,0.04418146
riskless,Social vs Individual,0.282051282,0.04337059
riskless,Ambitious vs Contended,-0.051282051,0.081832128
riskless,Maturity,0.615384615,0.055621302
riskless,Intelligence,0.384615385,0.032544379
riskless,Athletic,0.076923077,0.00591716
riskless,Attractive,0.205128205,0.017006355
risk-taker,people-oriented vs task-oriented,-0.485576923,0.106686814
risk-taker,process-focused vs output-focused,-0.458333333,0.108801611
risk-taker,systematic vs Haphazard,0.274038462,0.073694056
risk-taker,analytical vs intuitive,-0.120192308,0.096633365
risk-taker,detailed vs big picture,-0.208333333,0.089470545
risk-taker,Imaginative vs realistic,0.259615385,0.077758605
risk-taker,certain vs flexible,0.016025641,0.08058382
risk-taker,positive vs Sceptic,0.730769231,0.062851206
risk-taker,fun vs serious,0.304487179,0.053655795
risk-taker,Stylish vs Dull,0.179487179,0.023892937
risk-taker,clear vs vague,0.208333333,0.051970545
risk-taker,direct vs diplomatic,0.309294872,0.044847267
risk-taker,aggressive vs calm,0.203525641,0.074566403
risk-taker,persistent vs laid back,0.668269231,0.092709285
risk-taker,Social vs Individual,0.118589744,0.046141858
risk-taker,Ambitious vs Contended,1.032051282,0.101874788
risk-taker,Maturity,0.445512821,0.035006092
risk-taker,Intelligence,0.572115385,0.057116701
risk-taker,Athletic,0.182692308,0.017268729
risk-taker,Attractive,0.195512821,0.02024942
risky,people-oriented vs task-oriented,-1.153846154,0.214201183
risky,process-focused vs output-focused,-0.269230769,0.244452663
risky,systematic vs Haphazard,0.192307692,0.196227811
risky,analytical vs intuitive,0.230769231,0.247337278
